SubscriptionId,start_date,stop_date,month,time,pv,readingDayNum,sessionNum,mobileUse,desktopUse,tabletUse,abDisabledPct,abEnabledPct,abnoResponsePct,news,business,sports,food,entertainment,local,trivia,chronicle vault,travel,ion,nonHome,homePVPct,homePVDay,nonHomePVDay,sentimentScore,chronicle investigations,page not found,sf chronicle,newsletters,customer service,election,membership,biz & tech,our san francisco,living,search,opinion,profile
11990586,10/12/17,10/16/18,10,22765.47308,304,31,171,0,1,0,0.837370242,0.017301038,0.14532872,6,6,1,2,0,0,0,4,0,0,124,0.592105263,5.806451613,4,-36,0,0,0,0,0,0,0,0,1,0,0,0,0
11990586,10/12/17,10/16/18,11,5192.77431,196,31,113,0,1,0,0.680412371,0.005154639,0.31443299,1,6,2,0,0,0,0,0,0,0,80,0.591836735,3.741935484,2.580645161,-99,0,0,0,0,0,0,0,0,1,0,0,0,0
11990586,10/12/17,10/16/18,12,18888.47292,279,30,148,0,1,0,0.616935484,0.02016129,0.362903226,5,3,0,2,0,0,0,1,1,0,134,0.519713262,4.833333333,4.466666667,-47,0,0,0,0,0,1,0,0,0,0,0,0,0
11990586,10/12/17,10/16/18,13,1003.005881,32,4,14,0,1,0,0.6,0,0.4,2,0,0,0,0,0,0,5,0,0,17,0.46875,3.75,4.25,-5,0,0,0,0,0,0,0,0,0,0,0,0,0
11990587,10/12/17,10/17/17,1,1707.962063,117,3,11,0.634146341,0.365853659,0,0.902439024,0.048780488,0.048780488,24,0,0,0,0,41,0,0,0,0,109,0.068376068,2.666666667,36.33333333,-41,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,1,12520.30826,445,18,19,0,1,0,0.031496063,0.968503937,0,14,0,0,18,8,22,0,4,0,0,399,0.103370787,2.555555556,22.16666667,-40,0,1,0,0,0,0,0,0,0,1,8,1,1
11990588,10/12/17,10/16/18,2,1447.673249,116,3,3,0,1,0,0.952380952,0.047619048,0,61,0,0,0,0,1,0,0,0,0,112,0.034482759,1.333333333,37.33333333,-14,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,3,1302.082908,75,6,7,0,1,0,0.863636364,0.136363636,0,0,0,0,0,0,0,0,0,0,0,70,0.066666667,0.833333333,11.66666667,3,0,0,0,0,0,0,0,0,1,0,0,0,0
11990588,10/12/17,10/16/18,4,687.3099,22,10,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0.454545455,1,1.2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,5,482.8895,27,9,10,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,19,0.296296296,0.888888889,2.111111111,5,0,0,0,0,0,0,0,0,0,0,0,0,1
11990588,10/12/17,10/16/18,6,1572.311732,37,12,12,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,26,0.297297297,0.916666667,2.166666667,-11,0,0,0,0,1,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,8,1472.932354,51,7,8,0,1,0,0,1,0,0,0,0,0,0,0,29,0,0,0,43,0.156862745,1.142857143,6.142857143,2,0,0,0,0,0,0,2,0,0,0,0,0,2
11990588,10/12/17,10/16/18,9,2284.224358,70,7,7,0,1,0,0,1,0,9,1,0,2,0,0,0,0,0,0,58,0.171428571,1.714285714,8.285714286,4,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,10,251.707,6,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.666666667,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,11,3679.148077,71,11,12,0,1,0,0,1,0,1,0,0,0,0,0,0,24,0,0,49,0.309859155,2,4.454545455,2,0,0,0,0,0,0,0,0,1,0,0,0,0
11990588,10/12/17,10/16/18,12,0,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990588,10/12/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,1,4577.836535,152,12,71,0,1,0,0.2,0.047058824,0.752941176,42,0,0,0,0,1,0,0,0,0,80,0.473684211,6,6.666666667,16,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,2,630.9445455,53,5,8,0,1,0,0.642857143,0.142857143,0.214285714,0,0,0,0,0,0,0,0,0,0,45,0.150943396,1.6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,3,645.874,10,7,8,0,1,0,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,2,0.8,1.142857143,0.285714286,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,4,74.198,4,3,3,0,1,0,0.75,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0.75,1,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,5,331.329,9,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,7,0.222222222,0.5,1.75,7,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,6,111.61,7,2,5,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0.285714286,1,2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,7,91.73625,7,3,3,0,1,0,0.714285714,0.285714286,0,0,0,0,0,0,0,0,0,0,0,4,0.428571429,1,1.333333333,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,8,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,10,0,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,11,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,12,409.72,5,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,1,0.666666667,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
11990590,10/12/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990591,10/12/17,11/2/17,1,473.4811667,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,2,4698.962,10,5,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.1,0.2,1.8,2,0,1,0,0,0,0,0,0,0,0,1,0,0
11990592,10/12/17,10/16/18,3,121.00575,8,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11990592,10/12/17,10/16/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990592,10/12/17,10/16/18,10,903.504,6,3,3,0,1,0,0.833333333,0,0.166666667,0,1,0,0,0,0,0,0,0,0,5,0.166666667,0.333333333,1.666666667,-9,0,0,0,0,0,0,0,0,0,0,1,0,0
11990592,10/12/17,10/16/18,11,7077.392214,33,6,9,0,1,0,1,0,0,14,1,0,0,0,0,0,0,0,0,32,0.03030303,0.166666667,5.333333333,-4,0,0,0,0,0,1,0,0,0,0,2,0,0
11990592,10/12/17,10/16/18,12,1158.405056,35,5,11,0,1,0,0.142857143,0.75,0.107142857,12,0,0,0,0,1,0,0,2,0,31,0.114285714,0.8,6.2,-29,0,0,0,0,0,2,0,0,0,0,4,0,0
11990592,10/12/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990593,10/12/17,11/11/17,1,678.4128696,88,10,10,0,1,0,0.866666667,0,0.133333333,0,0,0,0,0,0,0,0,0,0,88,0,0,8.8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,2,532.4215,11,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0.363636364,2,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11990599,10/12/17,10/16/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,4,481.344,8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0.125,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,6,250.188,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,10,2058.899429,9,1,2,0,1,0,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,4,0.555555556,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,11,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990599,10/12/17,10/16/18,12,1357.7328,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11990599,10/12/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990600,10/12/17,4/14/18,1,1378.968989,50,9,15,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,0.2,1.111111111,4.444444444,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
11990600,10/12/17,4/14/18,2,992.6305238,40,13,24,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,39,0.025,0.076923077,3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
11990600,10/12/17,4/14/18,3,1314.717167,41,19,29,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,40,0.024390244,0.052631579,2.105263158,-16,0,0,0,0,0,0,0,0,0,0,0,0,1
11990600,10/12/17,4/14/18,4,1095.744389,33,15,22,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0.03030303,0.066666667,2.133333333,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11990600,10/12/17,4/14/18,5,1022.3165,22,10,18,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,22,0,0,2.2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11990600,10/12/17,4/14/18,6,799.43,22,14,15,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,22,0,0,1.571428571,-12,0,0,0,0,0,0,0,0,0,0,0,0,1
11990600,10/12/17,4/14/18,7,0.2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,1,229.2880625,24,3,4,0,1,0,0.769230769,0,0.230769231,3,0,0,0,0,0,0,0,0,0,21,0.125,1,7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,2,103.5296667,9,3,3,0,1,0,0.888888889,0,0.111111111,0,1,0,0,0,0,0,0,0,0,6,0.333333333,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
11990616,10/13/17,10/16/18,3,35.82875,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2,1,4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,4,1153.7895,76,3,4,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,73,0.039473684,1,24.33333333,-13,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,5,1370.099532,30,2,2,0,1,0,0.947368421,0.052631579,0,2,11,0,0,0,1,0,0,0,0,23,0.233333333,3.5,11.5,5,0,0,0,0,0,0,0,2,0,0,0,0,0
11990616,10/13/17,10/16/18,6,223.7936667,10,3,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,0.4,1.333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,7,639.6403039,28,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,26,0.071428571,0.5,6.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,8,2765.404,28,4,5,0,1,0,1,0,0,1,2,0,0,0,2,0,0,0,2,23,0.178571429,1.25,5.75,-12,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,9,195.3214286,10,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,8,0.2,1,4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990616,10/13/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,1,5028.333,22,6,9,0,0.772727273,0.227272727,0.681818182,0.090909091,0.227272727,0,0,0,0,0,0,0,0,0,0,11,0.5,1.833333333,1.833333333,4,0,0,0,0,0,0,1,0,0,0,0,0,0
11990619,10/13/17,10/16/18,2,312.009,10,3,4,0,1,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,4,0.6,2,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,3,296.902,5,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1,1.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,4,445.108,6,3,3,0,0.333333333,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
11990619,10/13/17,10/16/18,5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,6,2709.837392,27,3,5,0,0.826086957,0.173913043,0,0,0,0,1,0,0,0,0,0,0,0,1,20,0.259259259,2.333333333,6.666666667,-13,0,0,0,0,0,0,3,0,0,0,0,0,0
11990619,10/13/17,10/16/18,7,1.504,2,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,8,8.699,3,2,2,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,3,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,9,803.9435,18,5,8,0,0.388888889,0.611111111,0.944444444,0,0.055555556,0,0,0,0,0,0,0,0,0,0,15,0.166666667,0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11990619,10/13/17,10/16/18,10,2609.583167,18,6,9,0,0.722222222,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.166666667,0.5,2.5,-26,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,11,0,2,2,2,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,12,348.999,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
11990619,10/13/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,1,13387.21355,105,20,42,0.56122449,0.43877551,0,0.479591837,0.010204082,0.510204082,8,1,3,0,1,0,0,0,0,0,43,0.59047619,3.1,2.15,-7,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,2,2966.012333,53,18,29,0.470588235,0.529411765,0,0.529411765,0.019607843,0.450980392,2,1,9,0,0,0,0,0,0,0,27,0.490566038,1.444444444,1.5,-2,0,0,0,0,0,0,1,2,0,0,0,0,0
11990623,10/13/17,10/16/18,3,963.5596667,29,8,10,0.473684211,0.526315789,0,0.894736842,0.052631579,0.052631579,0,0,0,0,1,0,0,0,0,0,16,0.448275862,1.625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,4,10987.03497,211,17,40,0.261261261,0.738738739,0,0.963963964,0.027027027,0.009009009,40,2,7,0,1,0,0,0,0,0,149,0.293838863,3.647058824,8.764705882,-9,0,0,0,0,0,0,0,0,0,0,0,1,0
11990623,10/13/17,10/16/18,5,13193.71142,137,17,81,0.214285714,0.785714286,0,0.952380952,0.015873016,0.031746032,0,5,3,0,0,0,0,0,1,3,51,0.627737226,5.058823529,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0
11990623,10/13/17,10/16/18,6,14093.28208,230,25,50,0.227941176,0.772058824,0,0.985294118,0.007352941,0.007352941,45,4,0,0,0,0,0,0,1,0,162,0.295652174,2.72,6.48,-13,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,7,40304.32701,178,24,86,0.315436242,0.684563758,0,0.993288591,0,0.006711409,9,2,5,0,0,0,21,0,0,0,89,0.5,3.708333333,3.708333333,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,8,122760.6518,471,28,178,0.293010753,0.706989247,0,0.935483871,0.064516129,0,4,4,15,4,1,0,0,0,6,4,247,0.475583864,8,8.821428571,-63,0,0,0,0,0,0,0,0,4,0,1,0,0
11990623,10/13/17,10/16/18,9,605.34325,35,12,18,0.740740741,0.259259259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0.371428571,1.083333333,1.833333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,10,6572.759418,120,17,27,1,0,0,0.851351351,0.013513514,0.135135135,2,2,3,3,6,0,0,37,0,0,65,0.458333333,3.235294118,3.823529412,12,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,11,10426.30801,152,21,41,0.672727273,0.327272727,0,0,0,0,0,2,1,2,0,0,0,0,0,0,94,0.381578947,2.761904762,4.476190476,-7,0,0,0,0,0,0,0,0,0,0,0,0,0
11990623,10/13/17,10/16/18,12,8395.834796,195,15,32,0.194805195,0.805194805,0,0.922077922,0.038961039,0.038961039,5,17,0,12,0,0,0,0,1,0,173,0.112820513,1.466666667,11.53333333,-14,0,0,0,0,0,0,0,3,0,0,0,0,0
11990623,10/13/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,1,19029.15162,119,27,73,0,1,0,0,0.559322034,0.440677966,6,0,3,0,0,2,0,0,0,0,41,0.655462185,2.888888889,1.518518519,-9,0,0,0,0,0,0,0,0,1,0,0,0,0
11990627,10/13/17,10/16/18,2,10312.1294,71,19,45,0,1,0,0,0.626865672,0.373134328,4,0,4,0,0,0,0,0,0,0,29,0.591549296,2.210526316,1.526315789,13,0,0,0,0,0,0,0,0,0,0,2,0,0
11990627,10/13/17,10/16/18,3,10919.48633,38,13,23,0,1,0,0,0.868421053,0.131578947,0,1,1,0,0,0,0,0,0,0,18,0.526315789,1.538461538,1.384615385,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,4,5365.739,54,20,34,0,1,0,0,0.962962963,0.037037037,4,0,2,0,0,0,0,0,0,0,19,0.648148148,1.75,0.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,5,10438.6953,93,18,36,0,1,0,0,0.924242424,0.075757576,5,0,2,0,0,29,0,0,0,0,49,0.47311828,2.444444444,2.722222222,7,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,6,7691.7195,36,12,20,0,1,0,0,0.916666667,0.083333333,1,1,1,0,0,0,0,0,0,0,13,0.638888889,1.916666667,1.083333333,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,7,21213.551,109,20,58,0,1,0,0.009259259,0.972222222,0.018518519,6,1,0,0,1,0,0,0,0,0,43,0.605504587,3.3,2.15,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,8,32662.02697,143,20,65,0,1,0,0.007092199,0.957446809,0.035460993,1,1,3,1,0,0,0,0,1,0,59,0.587412587,4.2,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,9,21504.0785,104,17,50,0,1,0,0,0.93814433,0.06185567,5,7,1,1,9,0,0,0,1,0,51,0.509615385,3.117647059,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,10,24849.13103,101,18,45,0,1,0,0,0.842105263,0.157894737,3,2,1,0,0,0,0,1,0,0,55,0.455445545,2.555555556,3.055555556,-19,0,0,0,0,0,0,0,0,0,0,0,0,0
11990627,10/13/17,10/16/18,11,12913.57833,150,18,64,0,1,0,0,0.686956522,0.313043478,37,2,3,0,0,0,0,2,0,0,79,0.473333333,3.944444444,4.388888889,-39,0,0,0,0,0,0,0,0,0,1,0,1,0
11990627,10/13/17,10/16/18,12,22237.13499,183,25,94,0,1,0,0.005649718,0.768361582,0.225988701,7,3,2,0,0,0,0,0,3,0,65,0.644808743,4.72,2.6,-24,0,0,0,0,0,0,0,0,0,0,0,1,0
11990627,10/13/17,10/16/18,13,3376.896,12,3,7,0,1,0,0,0.583333333,0.416666667,1,0,1,0,0,0,0,1,0,0,6,0.5,2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,2,87.2325,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11990628,10/13/17,10/16/18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
