"","SubscriptionId","train"
"5228",12028150,TRUE
"5229",12028151,TRUE
"5230",12028152,TRUE
"5231",12028154,FALSE
"5232",12028158,TRUE
"5233",12028162,FALSE
"5234",12028163,TRUE
"5235",12028164,TRUE
"5236",12028167,TRUE
"5237",12028170,FALSE
"5238",12028171,FALSE
"5239",12028175,TRUE
"5240",12028176,TRUE
"5241",12028177,FALSE
"5242",12028179,FALSE
"5243",12028182,TRUE
"5244",12028183,FALSE
"5245",12028184,TRUE
"5246",12028185,FALSE
"5247",12028188,FALSE
"5248",12028192,TRUE
"5249",12028194,TRUE
"5250",12028222,TRUE
"5251",12028223,TRUE
"5252",12028225,FALSE
"5253",12028226,FALSE
"5254",12028229,FALSE
"5255",12028230,TRUE
"5256",12028231,TRUE
"5257",12028232,FALSE
"5258",12028234,TRUE
"5259",12028236,FALSE
"5260",12028237,FALSE
"5261",12028238,TRUE
"5262",12028241,TRUE
"5263",12028242,TRUE
"5264",12028243,TRUE
"5265",12028244,TRUE
"5266",12028245,TRUE
"5267",12028246,TRUE
"5268",12028247,TRUE
"5269",12028248,FALSE
"5270",12028249,TRUE
"5271",12028250,TRUE
"5272",12028251,TRUE
"5273",12028252,FALSE
"5274",12028253,TRUE
"5275",12028256,TRUE
"5276",12028257,FALSE
"5277",12028258,FALSE
"5278",12028259,TRUE
"5279",12028260,TRUE
"5280",12028261,FALSE
"5281",12028262,TRUE
"5282",12028271,TRUE
"5283",12028272,TRUE
"5284",12028273,TRUE
"5285",12028274,FALSE
"5286",12028275,TRUE
"5287",12028276,FALSE
"5288",12028279,TRUE
"5289",12028283,FALSE
"5290",12028284,FALSE
"5291",12028286,TRUE
"5292",12028287,FALSE
"5293",12028291,TRUE
"5294",12028292,TRUE
"5295",12028293,FALSE
"5296",12028297,TRUE
"5297",12028298,TRUE
"5298",12028301,TRUE
"5299",12028302,FALSE
"5300",12028303,TRUE
"5301",12028306,FALSE
"5302",12028322,TRUE
"5303",12028324,TRUE
"5304",12028328,TRUE
"5305",12028344,TRUE
"5306",12028345,FALSE
"5307",12028349,TRUE
"5308",12028351,TRUE
"5309",12028352,FALSE
"5310",12028354,TRUE
"5311",12028356,FALSE
"5312",12028357,TRUE
"5313",12028358,TRUE
"5314",12028369,TRUE
"5315",12028370,FALSE
"5316",12028371,TRUE
"5317",12028372,TRUE
"5318",12028375,TRUE
"5319",12028377,TRUE
"5320",12028379,TRUE
"5321",12028382,FALSE
"5322",12028389,TRUE
"5323",12028390,TRUE
"5324",12028393,TRUE
"5325",12028395,TRUE
"5326",12028397,TRUE
"5327",12028399,TRUE
"5328",12028402,TRUE
"5329",12028410,FALSE
"5330",12028414,TRUE
"5331",12028415,TRUE
"5332",12028416,TRUE
"5333",12028424,TRUE
"5334",12028425,TRUE
"5335",12028426,FALSE
"5336",12028427,TRUE
"5337",12028442,TRUE
"5338",12028443,TRUE
"5339",12028446,TRUE
"5340",12028447,TRUE
"5341",12028448,TRUE
"5342",12028450,TRUE
"5343",12028451,TRUE
"5344",12028455,FALSE
"5345",12028456,FALSE
"5346",12028473,TRUE
"5347",12028475,FALSE
"5348",12028476,TRUE
"5349",12028479,FALSE
"5350",12028485,TRUE
"5351",12028524,TRUE
"5352",12028528,TRUE
"5353",12028574,TRUE
"5354",12028580,FALSE
"5355",12028584,TRUE
"5356",12028586,TRUE
"5357",12028589,TRUE
"5358",12028640,TRUE
"5359",12028642,FALSE
"5360",12028643,TRUE
"5361",12028649,TRUE
"5362",12028657,TRUE
"5363",12028660,TRUE
"5364",12028674,FALSE
"5365",12028675,TRUE
"5366",12028676,FALSE
"5367",12028677,TRUE
"5368",12028682,FALSE
"5369",12028686,TRUE
"5370",12028691,FALSE
"5371",12028693,FALSE
"5372",12028695,FALSE
"5373",12028699,FALSE
"5374",12028701,FALSE
"5375",12028708,TRUE
"5376",12028719,TRUE
"5377",12028721,TRUE
"5378",12028722,TRUE
"5379",12028723,FALSE
"5380",12028726,TRUE
"5381",12028727,FALSE
"5382",12028747,TRUE
"5383",12028749,FALSE
"5384",12028751,TRUE
"5385",12028755,TRUE
"5386",12028757,TRUE
"5387",12028759,TRUE
"5388",12028760,TRUE
"5389",12028761,TRUE
"5390",12028762,TRUE
"5391",12028763,TRUE
"5392",12028844,TRUE
"5393",12028845,FALSE
"5394",12028847,FALSE
"5395",12028849,TRUE
"5396",12028851,FALSE
"5397",12028852,TRUE
"5398",12028853,TRUE
"5399",12028856,FALSE
"5400",12028863,FALSE
"5401",12028864,TRUE
"5402",12028865,TRUE
"5403",12028876,TRUE
"5404",12028883,TRUE
"5405",12028962,TRUE
"5406",12028964,FALSE
"5407",12028965,TRUE
"5408",12028968,TRUE
"5409",12028988,FALSE
"5410",12028989,FALSE
"5411",12028990,TRUE
"5412",12028993,FALSE
"5413",12028995,FALSE
"5414",12028996,TRUE
"5415",12029001,TRUE
"5416",12029004,TRUE
"5417",12029006,TRUE
"5418",12029012,TRUE
"5419",12029017,FALSE
"5420",12029018,TRUE
"5421",12029019,TRUE
"5422",12029021,TRUE
"5423",12029022,TRUE
"5424",12029067,TRUE
"5425",12029069,TRUE
"5426",12029072,TRUE
"5427",12029073,FALSE
"5428",12029074,FALSE
"5429",12029079,TRUE
"5430",12029080,TRUE
"5431",12029081,TRUE
"5432",12029089,TRUE
"5433",12029090,FALSE
"5434",12029093,FALSE
"5435",12029095,TRUE
"5436",12029098,TRUE
"5437",12029099,TRUE
"5438",12029101,FALSE
"5439",12029103,TRUE
"5440",12029104,FALSE
"5441",12029106,FALSE
"5442",12029107,TRUE
"5443",12029108,TRUE
"5444",12029111,FALSE
"5445",12029112,FALSE
"5446",12029114,TRUE
"5447",12029115,TRUE
"5448",12029117,TRUE
"5449",12029135,TRUE
"5450",12029137,TRUE
"5451",12029138,FALSE
"5452",12029140,TRUE
"5453",12029141,TRUE
"5454",12029143,TRUE
"5455",12029156,TRUE
"5456",12029157,TRUE
"5457",12029158,FALSE
"5458",12029161,TRUE
"5459",12029164,FALSE
"5460",12029165,FALSE
"5461",12029170,FALSE
"5462",12029171,TRUE
"5463",12029172,FALSE
"5464",12029173,TRUE
"5465",12029177,FALSE
"5466",12029194,FALSE
"5467",12029200,TRUE
"5468",12029220,TRUE
"5469",12029222,FALSE
"5470",12029226,TRUE
"5471",12029227,TRUE
"5472",12029230,TRUE
"5473",12029233,TRUE
"5474",12029235,FALSE
"5475",12029236,FALSE
"5476",12029256,TRUE
"5477",12029257,FALSE
"5478",12029258,FALSE
"5479",12029259,FALSE
"5480",12029262,TRUE
"5481",12029264,FALSE
"5482",12029266,TRUE
"5483",12029272,TRUE
"5484",12029286,TRUE
"5485",12029288,TRUE
"5486",12029313,TRUE
"5487",12029319,TRUE
"5488",12029320,FALSE
"5489",12029322,TRUE
"5490",12029351,TRUE
"5491",12029352,FALSE
"5492",12029353,TRUE
"5493",12029355,FALSE
"5494",12029356,FALSE
"5495",12029358,TRUE
"5496",12029359,TRUE
"5497",12029361,TRUE
"5498",12029363,TRUE
"5499",12029364,TRUE
"5500",12029366,TRUE
"5501",12029367,TRUE
"5502",12029372,TRUE
"5503",12029375,TRUE
"5504",12029378,TRUE
"5505",12029390,TRUE
"5506",12029393,FALSE
"5507",12029431,FALSE
"5508",12029434,TRUE
"5509",12029436,TRUE
"5510",12029437,FALSE
"5511",12029463,TRUE
"5512",12029465,TRUE
"5513",12029470,FALSE
"5514",12029480,FALSE
"5515",12029482,TRUE
"5516",12029486,TRUE
"5517",12029487,TRUE
"5518",12029509,TRUE
"5519",12029516,FALSE
"5520",12029518,FALSE
"5521",12029520,FALSE
"5522",12029521,TRUE
"5523",12029608,TRUE
"5524",12029609,TRUE
"5525",12029610,FALSE
"5526",12029612,TRUE
"5527",12029613,TRUE
"5528",12029616,TRUE
"5529",12029618,TRUE
"5530",12029619,TRUE
"5531",12029628,TRUE
"5532",12029629,TRUE
"5533",12029631,FALSE
"5534",12029632,TRUE
"5535",12029637,TRUE
"5536",12029642,TRUE
"5537",12029644,TRUE
"5538",12029692,TRUE
"5539",12029694,FALSE
"5540",12029695,TRUE
"5541",12029698,TRUE
"5542",12029700,FALSE
"5543",12029703,TRUE
"5544",12029712,TRUE
"5545",12029725,TRUE
"5546",12029733,FALSE
"5547",12029736,TRUE
"5548",12029741,TRUE
"5549",12029746,TRUE
"5550",12029748,FALSE
"5551",12029749,TRUE
"5552",12029760,TRUE
"5553",12029764,FALSE
"5554",12029783,TRUE
"5555",12029799,TRUE
"5556",12029800,TRUE
"5557",12029804,TRUE
"5558",12029807,FALSE
"5559",12029808,TRUE
"5560",12029810,FALSE
"5561",12029811,TRUE
"5562",12029815,FALSE
"5563",12029992,TRUE
"5564",12029998,TRUE
"5565",12030002,FALSE
"5566",12030004,TRUE
"5567",12030015,TRUE
"5568",12030016,TRUE
"5569",12030017,TRUE
"5570",12030018,FALSE
"5571",12030019,FALSE
"5572",12030020,TRUE
"5573",12030027,TRUE
"5574",12030028,TRUE
"5575",12030029,TRUE
"5576",12030030,TRUE
"5577",12030031,FALSE
"5578",12030033,TRUE
"5579",12030048,TRUE
"5580",12030049,TRUE
"5581",12030051,FALSE
"5582",12030053,FALSE
"5583",12030054,FALSE
"5584",12030059,TRUE
"5585",12030061,TRUE
"5586",12030070,FALSE
"5587",12030071,TRUE
"5588",12030075,FALSE
"5589",12030076,TRUE
"5590",12030077,TRUE
"5591",12030080,TRUE
"5592",12030081,FALSE
"5593",12030082,TRUE
"5594",12030084,TRUE
"5595",12030085,FALSE
"5596",12030109,TRUE
"5597",12030113,TRUE
"5598",12030114,TRUE
"5599",12030124,FALSE
"5600",12030128,TRUE
"5601",12030129,TRUE
"5602",12030130,FALSE
"5603",12030131,TRUE
"5604",12030132,TRUE
"5605",12030133,TRUE
"5606",12030143,TRUE
"5607",12030154,TRUE
"5608",12030157,TRUE
"5609",12030158,FALSE
"5610",12030159,TRUE
"5611",12030162,FALSE
"5612",12030166,TRUE
"5613",12030180,TRUE
"5614",12030191,FALSE
"5615",12030216,TRUE
"5616",12030217,FALSE
"5617",12030218,TRUE
"5618",12030219,FALSE
"5619",12030221,TRUE
"5620",12030222,FALSE
"5621",12030224,FALSE
"5622",12030225,FALSE
"5623",12030226,TRUE
"5624",12030228,TRUE
"5625",12030234,FALSE
"5626",12030235,FALSE
"5627",12030238,TRUE
"5628",12030241,TRUE
"5629",12030362,FALSE
"5630",12030366,FALSE
"5631",12030428,TRUE
"5632",12030433,FALSE
"5633",12030435,TRUE
"5634",12030438,TRUE
"5635",12030442,TRUE
"5636",12030443,TRUE
"5637",12030445,TRUE
"5638",12030446,TRUE
"5639",12030447,TRUE
"5640",12030450,TRUE
"5641",12030451,FALSE
"5642",12030463,TRUE
"5643",12030465,TRUE
"5644",12030467,TRUE
"5645",12030469,TRUE
"5646",12030473,TRUE
"5647",12030474,FALSE
"5648",12030479,TRUE
"5649",12030482,TRUE
"5650",12030488,TRUE
"5651",12030493,TRUE
"5652",12030519,FALSE
"5653",12030520,FALSE
"5654",12030521,FALSE
"5655",12030524,TRUE
"5656",12030525,TRUE
"5657",12030526,TRUE
"5658",12030527,TRUE
"5659",12030528,TRUE
"5660",12030529,TRUE
"5661",12030531,TRUE
"5662",12030609,TRUE
"5663",12030610,TRUE
"5664",12030611,TRUE
"5665",12030612,FALSE
"5666",12030613,TRUE
"5667",12030614,FALSE
"5668",12030616,TRUE
"5669",12030619,FALSE
"5670",12030620,TRUE
"5671",12030623,FALSE
"5672",12030626,FALSE
"5673",12030627,TRUE
"5674",12030630,FALSE
"5675",12030647,TRUE
"5676",12030648,FALSE
"5677",12030649,FALSE
"5678",12030710,FALSE
"5679",12030711,TRUE
"5680",12030712,TRUE
"5681",12030713,FALSE
"5682",12030714,TRUE
"5683",12030715,TRUE
"5684",12030716,FALSE
"5685",12030717,FALSE
"5686",12030718,FALSE
"5687",12030719,TRUE
"5688",12030740,TRUE
"5689",12030741,FALSE
"5690",12030742,TRUE
"5691",12030743,FALSE
"5692",12030746,TRUE
"5693",12030748,FALSE
"5694",12030749,TRUE
"5695",12030750,TRUE
"5696",12030754,TRUE
"5697",12030757,TRUE
"5698",12030969,TRUE
"5699",12030971,FALSE
"5700",12030972,FALSE
"5701",12030973,TRUE
"5702",12030975,TRUE
"5703",12030976,TRUE
"5704",12030977,TRUE
"5705",12030978,TRUE
"5706",12030979,FALSE
"5707",12030980,TRUE
"5708",12030982,TRUE
"5709",12030984,TRUE
"5710",12030985,TRUE
"5711",12030986,FALSE
"5712",12030990,TRUE
"5713",12030991,TRUE
"5714",12030995,TRUE
"5715",12030997,FALSE
"5716",12031001,TRUE
"5717",12031010,TRUE
"5718",12031011,FALSE
"5719",12031013,TRUE
"5720",12031015,TRUE
"5721",12031016,TRUE
"5722",12031023,FALSE
"5723",12031024,FALSE
"5724",12031026,FALSE
"5725",12031028,FALSE
"5726",12031030,TRUE
"5727",12031033,TRUE
"5728",12031037,TRUE
"5729",12031038,TRUE
"5730",12031039,TRUE
"5731",12031042,FALSE
"5732",12031056,TRUE
"5733",12031058,TRUE
"5734",12031059,TRUE
"5735",12031062,TRUE
"5736",12031081,FALSE
"5737",12031093,TRUE
"5738",12031095,TRUE
"5739",12031097,TRUE
"5740",12031099,TRUE
"5741",12031100,TRUE
"5742",12031101,FALSE
"5743",12031103,FALSE
"5744",12031111,TRUE
"5745",12031119,FALSE
"5746",12031121,TRUE
"5747",12031122,FALSE
"5748",12031123,TRUE
"5749",12031126,TRUE
"5750",12031128,FALSE
"5751",12031129,TRUE
"5752",12031130,TRUE
"5753",12031133,TRUE
"5754",12031136,TRUE
"5755",12031137,TRUE
"5756",12031138,TRUE
"5757",12031140,FALSE
"5758",12031142,FALSE
"5759",12031143,TRUE
"5760",12031144,FALSE
"5761",12031160,TRUE
"5762",12031163,TRUE
"5763",12031165,FALSE
"5764",12031167,TRUE
"5765",12031170,TRUE
"5766",12031172,TRUE
"5767",12031179,TRUE
"5768",12031180,TRUE
"5769",12031185,TRUE
"5770",12031186,TRUE
"5771",12031187,FALSE
"5772",12031193,TRUE
"5773",12031194,TRUE
"5774",12031196,FALSE
"5775",12031199,TRUE
"5776",12031200,FALSE
"5777",12031202,TRUE
"5778",12031208,TRUE
"5779",12031209,TRUE
"5780",12031211,TRUE
"5781",12031214,TRUE
"5782",12031248,TRUE
"5783",12031249,TRUE
"5784",12031251,FALSE
"5785",12031252,TRUE
"5786",12031259,TRUE
"5787",12031262,TRUE
"5788",12031263,TRUE
"5789",12031264,TRUE
"5790",12031266,TRUE
"5791",12031267,TRUE
"5792",12031296,TRUE
"5793",12031297,FALSE
"5794",12031300,TRUE
"5795",12031301,TRUE
"5796",12031313,TRUE
"5797",12031317,TRUE
"5798",12031320,FALSE
"5799",12031321,TRUE
"5800",12031324,TRUE
"5801",12031326,FALSE
"5802",12031338,TRUE
"5803",12031345,TRUE
"5804",12031354,FALSE
"5805",12031360,TRUE
"5806",12031364,FALSE
"5807",12031367,TRUE
"5808",12031377,TRUE
"5809",12031381,TRUE
"5810",12031387,TRUE
"5811",12031391,FALSE
"5812",12031392,TRUE
"5813",12031400,FALSE
"5814",12031402,TRUE
"5815",12031404,TRUE
"5816",12031405,TRUE
"5817",12031406,FALSE
"5818",12031407,FALSE
"5819",12031446,FALSE
"5820",12031450,FALSE
"5821",12031451,TRUE
"5822",12031458,TRUE
"5823",12031460,TRUE
"5824",12031462,TRUE
"5825",12031463,TRUE
"5826",12031464,TRUE
"5827",12031465,TRUE
"5828",12031467,FALSE
"5829",12031468,FALSE
"5830",12031469,FALSE
"5831",12031530,TRUE
"5832",12031531,TRUE
"5833",12031532,FALSE
"5834",12031533,TRUE
"5835",12031534,TRUE
"5836",12031535,TRUE
"5837",12031536,FALSE
"5838",12031537,FALSE
"5839",12031538,FALSE
"5840",12031539,FALSE
"5841",12031541,TRUE
"5842",12031542,FALSE
"5843",12031555,TRUE
"5844",12031556,FALSE
"5845",12031557,TRUE
"5846",12031562,TRUE
"5847",12031563,TRUE
"5848",12031564,TRUE
"5849",12031566,FALSE
"5850",12031649,TRUE
"5851",12031650,TRUE
"5852",12031652,FALSE
"5853",12031654,TRUE
"5854",12031657,TRUE
"5855",12031660,TRUE
"5856",12031662,FALSE
"5857",12031664,TRUE
"5858",12031665,TRUE
"5859",12031667,FALSE
"5860",12031680,FALSE
"5861",12031691,TRUE
"5862",12031692,FALSE
"5863",12031693,FALSE
"5864",12031695,FALSE
"5865",12031696,FALSE
"5866",12031699,FALSE
"5867",12031705,FALSE
"5868",12031706,TRUE
"5869",12031707,TRUE
"5870",12031709,FALSE
"5871",12031711,TRUE
"5872",12031712,TRUE
"5873",12031716,FALSE
"5874",12031717,TRUE
"5875",12031719,FALSE
"5876",12031720,TRUE
"5877",12031723,TRUE
"5878",12031724,TRUE
"5879",12031726,FALSE
"5880",12031887,TRUE
"5881",12031888,TRUE
"5882",12031891,TRUE
"5883",12031892,TRUE
"5884",12031897,TRUE
"5885",12031898,TRUE
"5886",12031904,TRUE
"5887",12031905,TRUE
"5888",12031906,TRUE
"5889",12031907,TRUE
"5890",12031908,TRUE
"5891",12031909,FALSE
"5892",12031912,FALSE
"5893",12031914,TRUE
"5894",12031919,FALSE
"5895",12031920,TRUE
"5896",12031943,TRUE
"5897",12031945,TRUE
"5898",12031946,TRUE
"5899",12031951,TRUE
"5900",12031952,TRUE
"5901",12031953,TRUE
"5902",12031954,FALSE
"5903",12031955,TRUE
"5904",12031960,FALSE
"5905",12031964,TRUE
"5906",12031965,TRUE
"5907",12031966,FALSE
"5908",12031968,FALSE
"5909",12031969,TRUE
"5910",12031971,FALSE
"5911",12031973,FALSE
"5912",12031974,TRUE
"5913",12031976,FALSE
"5914",12031977,TRUE
"5915",12031982,FALSE
"5916",12031983,TRUE
"5917",12031994,FALSE
"5918",12032001,FALSE
"5919",12032003,TRUE
"5920",12032005,TRUE
"5921",12032007,TRUE
"5922",12032017,TRUE
"5923",12032018,TRUE
"5924",12032022,TRUE
"5925",12032026,FALSE
"5926",12032027,FALSE
"5927",12032028,TRUE
"5928",12032029,TRUE
"5929",12032030,TRUE
"5930",12032031,TRUE
"5931",12032032,FALSE
"5932",12032033,TRUE
"5933",12032034,FALSE
"5934",12032039,FALSE
"5935",12032040,TRUE
"5936",12032044,TRUE
"5937",12032045,FALSE
"5938",12032046,FALSE
"5939",12032047,TRUE
"5940",12032048,TRUE
"5941",12032049,TRUE
"5942",12032050,TRUE
"5943",12032051,TRUE
"5944",12032054,TRUE
"5945",12032055,TRUE
"5946",12032057,FALSE
"5947",12032058,TRUE
"5948",12032059,TRUE
"5949",12032070,FALSE
"5950",12032072,TRUE
"5951",12032074,FALSE
"5952",12032075,FALSE
"5953",12032084,TRUE
"5954",12032085,TRUE
"5955",12032087,FALSE
"5956",12032088,TRUE
"5957",12032091,TRUE
"5958",12032093,TRUE
"5959",12032094,TRUE
"5960",12032100,TRUE
"5961",12032101,FALSE
"5962",12032102,FALSE
"5963",12032103,FALSE
"5964",12032104,FALSE
"5965",12032117,FALSE
"5966",12032121,TRUE
"5967",12032122,FALSE
"5968",12032123,FALSE
"5969",12032124,FALSE
"5970",12032125,TRUE
"5971",12032126,TRUE
"5972",12032128,TRUE
"5973",12032129,FALSE
"5974",12032130,TRUE
"5975",12032131,TRUE
"5976",12032132,TRUE
"5977",12032133,FALSE
"5978",12032134,FALSE
"5979",12032135,TRUE
"5980",12032136,TRUE
"5981",12032138,FALSE
"5982",12032139,TRUE
"5983",12032142,TRUE
"5984",12032143,TRUE
"5985",12032144,FALSE
"5986",12032145,FALSE
"5987",12032146,TRUE
"5988",12032147,FALSE
"5989",12032149,FALSE
"5990",12032150,FALSE
"5991",12032151,FALSE
"5992",12032152,TRUE
"5993",12032153,TRUE
"5994",12032154,TRUE
"5995",12032155,TRUE
"5996",12032158,TRUE
"5997",12032159,TRUE
"5998",12032160,TRUE
"5999",12032161,FALSE
"6000",12032162,TRUE
"6001",12032163,TRUE
"6002",12032164,FALSE
"6003",12032166,FALSE
"6004",12032167,TRUE
"6005",12032168,TRUE
"6006",12032169,TRUE
"6007",12032170,TRUE
"6008",12032172,TRUE
"6009",12032173,TRUE
"6010",12032174,FALSE
"6011",12032175,TRUE
"6012",12032177,TRUE
"6013",12032184,FALSE
"6014",12032185,TRUE
"6015",12032186,FALSE
"6016",12032187,TRUE
"6017",12032188,TRUE
"6018",12032189,TRUE
"6019",12032191,FALSE
"6020",12032193,FALSE
"6021",12032194,TRUE
"6022",12032195,TRUE
"6023",12032196,FALSE
"6024",12032197,FALSE
"6025",12032198,TRUE
"6026",12032200,TRUE
"6027",12032201,TRUE
"6028",12032204,TRUE
"6029",12032206,FALSE
"6030",12032207,TRUE
"6031",12032209,TRUE
"6032",12032211,TRUE
"6033",12032212,TRUE
"6034",12032213,TRUE
"6035",12032214,FALSE
"6036",12032215,TRUE
"6037",12032216,TRUE
"6038",12032217,TRUE
"6039",12032225,FALSE
"6040",12032228,TRUE
"6041",12032229,TRUE
"6042",12032230,TRUE
"6043",12032231,FALSE
"6044",12032232,FALSE
"6045",12032233,TRUE
"6046",12032235,FALSE
"6047",12032238,FALSE
"6048",12032239,TRUE
"6049",12032242,TRUE
"6050",12032243,TRUE
"6051",12032325,TRUE
"6052",12032329,FALSE
"6053",12032330,FALSE
"6054",12032336,TRUE
"6055",12032339,TRUE
"6056",12032348,FALSE
"6057",12032349,TRUE
"6058",12032350,TRUE
"6059",12032351,TRUE
"6060",12032352,TRUE
"6061",12032353,TRUE
"6062",12032354,FALSE
"6063",12032356,FALSE
"6064",12032357,TRUE
"6065",12032358,TRUE
"6066",12032361,TRUE
"6067",12032363,TRUE
"6068",12032364,FALSE
"6069",12032365,TRUE
"6070",12032366,TRUE
"6071",12032367,TRUE
"6072",12032368,FALSE
"6073",12032369,FALSE
"6074",12032374,TRUE
"6075",12032415,TRUE
"6076",12032416,TRUE
"6077",12032417,TRUE
"6078",12032428,TRUE
"6079",12032434,FALSE
"6080",12032440,TRUE
"6081",12032450,FALSE
"6082",12032452,TRUE
"6083",12032453,FALSE
"6084",12032456,TRUE
"6085",12032457,TRUE
"6086",12032459,FALSE
"6087",12004281,TRUE
"6088",12004282,TRUE
"6089",12004283,TRUE
"6090",12004284,TRUE
"6091",12004286,TRUE
"6092",12004348,FALSE
"6093",12004349,TRUE
"6094",12004350,TRUE
"6095",12004352,TRUE
"6096",12004354,TRUE
"6097",12004355,TRUE
"6098",12004357,FALSE
"6099",12004358,TRUE
"6100",12004359,TRUE
"6101",12004360,TRUE
"6102",12004361,FALSE
"6103",12004362,FALSE
"6104",12004363,TRUE
"6105",12004365,TRUE
"6106",12004367,TRUE
"6107",12004369,TRUE
"6108",12004370,TRUE
"6109",12004371,TRUE
"6110",12004372,TRUE
"6111",12004373,TRUE
"6112",12004374,FALSE
"6113",12004383,TRUE
"6114",12004384,FALSE
"6115",12004385,TRUE
"6116",12004390,TRUE
"6117",12004391,TRUE
"6118",12004394,TRUE
"6119",12004397,TRUE
"6120",12004407,FALSE
"6121",12004408,FALSE
"6122",12004424,FALSE
"6123",12004427,FALSE
"6124",12004428,FALSE
"6125",12004429,TRUE
"6126",12004430,FALSE
"6127",12004431,FALSE
"6128",12004442,FALSE
"6129",12004443,TRUE
"6130",12004444,TRUE
"6131",12004451,TRUE
"6132",12004454,TRUE
"6133",12004455,TRUE
"6134",12004456,FALSE
"6135",12004457,FALSE
"6136",12004460,FALSE
"6137",12004464,FALSE
"6138",12004466,TRUE
"6139",12004468,FALSE
"6140",12004470,TRUE
"6141",12004474,TRUE
"6142",12004475,FALSE
"6143",12004479,TRUE
"6144",12004490,FALSE
"6145",12004492,FALSE
"6146",12004495,TRUE
"6147",12004497,FALSE
"6148",12004500,TRUE
"6149",12004536,TRUE
"6150",12004537,TRUE
"6151",12004538,TRUE
"6152",12004543,TRUE
"6153",12004547,TRUE
"6154",12004548,TRUE
"6155",12004550,FALSE
"6156",12004551,TRUE
"6157",12004552,FALSE
"6158",12004553,TRUE
"6159",12004612,FALSE
"6160",12004613,FALSE
"6161",12004614,TRUE
"6162",12004615,TRUE
"6163",12004618,TRUE
"6164",12004619,TRUE
"6165",12004620,TRUE
"6166",12004625,TRUE
"6167",12004626,TRUE
"6168",12004628,TRUE
"6169",12004635,FALSE
"6170",12004636,FALSE
"6171",12004638,TRUE
"6172",12004640,FALSE
"6173",12004642,TRUE
"6174",12004647,TRUE
"6175",12004650,FALSE
"6176",12004654,TRUE
"6177",12004656,FALSE
"6178",12004722,TRUE
"6179",12004724,TRUE
"6180",12004727,TRUE
"6181",12004729,TRUE
"6182",12004730,TRUE
"6183",12004732,TRUE
"6184",12004733,FALSE
"6185",12004734,FALSE
"6186",12004735,TRUE
"6187",12004736,TRUE
"6188",12004738,FALSE
"6189",12004739,FALSE
"6190",12004741,TRUE
"6191",12004742,TRUE
"6192",12004743,FALSE
"6193",12004744,TRUE
"6194",12004746,TRUE
"6195",12004747,FALSE
"6196",12004748,TRUE
"6197",12004749,TRUE
"6198",12004764,FALSE
"6199",12004788,TRUE
"6200",12004789,FALSE
"6201",12004791,TRUE
"6202",12004792,FALSE
"6203",12004794,FALSE
"6204",12004795,TRUE
"6205",12004796,TRUE
"6206",12004797,TRUE
"6207",12004958,TRUE
"6208",12004959,FALSE
"6209",12004963,TRUE
"6210",12004964,TRUE
"6211",12004965,TRUE
"6212",12004967,TRUE
"6213",12004975,TRUE
"6214",12005005,TRUE
"6215",12005007,TRUE
"6216",12005008,TRUE
"6217",12005012,FALSE
"6218",12005014,FALSE
"6219",12005017,TRUE
"6220",12005020,FALSE
"6221",12005096,TRUE
"6222",12005107,TRUE
"6223",12005108,TRUE
"6224",12005117,TRUE
"6225",12005130,FALSE
"6226",12005132,TRUE
"6227",12005141,FALSE
"6228",12005142,TRUE
"6229",12005143,TRUE
"6230",12005144,TRUE
"6231",12005145,FALSE
"6232",12005146,TRUE
"6233",12005165,TRUE
"6234",12005166,TRUE
"6235",12005195,TRUE
"6236",12005204,TRUE
"6237",12005206,FALSE
"6238",12005215,FALSE
"6239",12005220,TRUE
"6240",12005223,TRUE
"6241",12005364,TRUE
"6242",12005365,TRUE
"6243",12005366,TRUE
"6244",12005368,TRUE
"6245",12005375,TRUE
"6246",12005378,TRUE
"6247",12005381,TRUE
"6248",12005383,FALSE
"6249",12005384,FALSE
"6250",12005386,TRUE
"6251",12005387,FALSE
"6252",12005388,TRUE
"6253",12005389,TRUE
"6254",12005390,TRUE
"6255",12005393,TRUE
"6256",12005409,TRUE
"6257",12005412,TRUE
"6258",12005427,TRUE
"6259",12005428,FALSE
"6260",12005430,FALSE
"6261",12005431,TRUE
"6262",12005433,TRUE
"6263",12005435,TRUE
"6264",12005438,TRUE
"6265",12005440,TRUE
"6266",12005442,FALSE
"6267",12005443,FALSE
"6268",12005447,TRUE
"6269",12005473,FALSE
"6270",12005475,TRUE
"6271",12005478,FALSE
"6272",12005490,FALSE
"6273",12005491,TRUE
"6274",12005493,FALSE
"6275",12005494,FALSE
"6276",12005496,FALSE
"6277",12005497,TRUE
"6278",12005508,TRUE
"6279",12005509,FALSE
"6280",12005520,FALSE
"6281",12005521,TRUE
"6282",12005522,FALSE
"6283",12005524,FALSE
"6284",12005527,TRUE
"6285",12005530,TRUE
"6286",12005531,TRUE
"6287",12005533,TRUE
"6288",12005537,TRUE
"6289",12005544,TRUE
"6290",12005551,TRUE
"6291",12005560,TRUE
"6292",12005566,TRUE
"6293",12005567,TRUE
"6294",12005569,TRUE
"6295",12005576,FALSE
"6296",12005593,FALSE
"6297",12005594,FALSE
"6298",12005595,TRUE
"6299",12005596,FALSE
"6300",12005597,TRUE
"6301",12005598,TRUE
"6302",12005625,FALSE
